0
yolov3-bdd100k
Total BFLOPS 65.355 

 seen 64 
Learning Rate: 1e-06, Momentum: 0.9, Decay: 0.0005
 If error occurs - run training with flag: -dont_show 
Resizing
288 x 288 
 try to allocate workspace = 5971969 * sizeof(float),  CUDA allocate done! 
Loaded: 1.314476 seconds
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.559765, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.497098, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: 0.213495, Class: 0.505300, Obj: 0.523612, No Obj: 0.517470, .5R: 0.045455, .75R: 0.000000,  count: 44
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.560110, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.403247, Class: 0.508975, Obj: 0.426959, No Obj: 0.497068, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 106 Avg IOU: 0.245190, Class: 0.437413, Obj: 0.485858, No Obj: 0.518830, .5R: 0.041667, .75R: 0.000000,  count: 48
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.559855, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.212023, Class: 0.325582, Obj: 0.449834, No Obj: 0.496924, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.251825, Class: 0.472387, Obj: 0.522831, No Obj: 0.519544, .5R: 0.111111, .75R: 0.013889,  count: 72
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.558410, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.140179, Class: 0.371850, Obj: 0.543258, No Obj: 0.496988, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.243510, Class: 0.443138, Obj: 0.505342, No Obj: 0.519042, .5R: 0.050505, .75R: 0.000000,  count: 99
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.559448, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.496665, Class: 0.428824, Obj: 0.604410, No Obj: 0.497023, .5R: 0.500000, .75R: 0.000000,  count: 2
